Time     Temperature!     Force
199.406000 32.650000 32.650000 
199.528000 28.000000 28.000000 
199.847000 32.720000 32.720000 
199.968000 28.000000 28.000000 
200.307000 32.650000 32.650000 
200.427000 28.000000 28.000000 
200.766000 32.650000 32.650000 
200.886000 28.000000 28.000000 
201.226000 32.720000 32.720000 
201.347000 28.000000 28.000000 
201.667000 32.730000 32.730000 
201.788000 28.000000 28.000000 
202.129000 32.660000 32.660000 
202.250000 28.000000 28.000000 
202.589000 32.630000 32.630000 
202.709000 28.000000 28.000000 
203.026000 32.630000 32.630000 
203.146000 28.000000 28.000000 
203.484000 32.700000 32.700000 
203.603000 28.000000 28.000000 
203.944000 32.630000 32.630000 
204.064000 28.000000 28.000000 
204.403000 32.650000 32.650000 
204.523000 28.000000 28.000000 
204.844000 32.650000 32.650000 
204.965000 28.000000 28.000000 
205.305000 32.540000 32.540000 
205.426000 28.000000 28.000000 
205.744000 32.560000 32.560000 
205.867000 28.000000 28.000000 
206.206000 32.590000 32.590000 
206.326000 28.000000 28.000000 
206.668000 32.630000 32.630000 
206.788000 28.000000 28.000000 
207.127000 32.610000 32.610000 
207.248000 28.000000 28.000000 
207.565000 32.630000 32.630000 
207.685000 28.000000 28.000000 
208.016000 32.490000 32.490000 
208.136000 28.000000 28.000000 
208.475000 32.550000 32.550000 
208.597000 28.000000 28.000000 
208.935000 32.520000 32.520000 
209.056000 28.000000 28.000000 
209.394000 32.540000 32.540000 
209.505000 28.000000 28.000000 
209.830000 32.500000 32.500000 
209.952000 28.000000 28.000000 
210.292000 32.490000 32.490000 
210.413000 28.000000 28.000000 
210.750000 32.480000 32.480000 
210.870000 28.000000 28.000000 
211.209000 32.530000 32.530000 
211.329000 28.000000 28.000000 
211.648000 32.550000 32.550000 
211.769000 28.000000 28.000000 
212.108000 32.520000 32.520000 
212.229000 28.000000 28.000000 
212.557000 32.450000 32.450000 
212.676000 28.000000 28.000000 
213.018000 32.450000 32.450000 
213.139000 28.000000 28.000000 
213.477000 32.450000 32.450000 
213.597000 28.000000 28.000000 
213.915000 32.480000 32.480000 
214.022000 28.000000 28.000000 
214.368000 32.480000 32.480000 
214.488000 28.000000 28.000000 
214.828000 32.450000 32.450000 
214.948000 28.000000 28.000000 
215.287000 32.420000 32.420000 
215.408000 28.000000 28.000000 
215.744000 32.380000 32.380000 
215.865000 28.000000 28.000000 
216.184000 32.400000 32.400000 
216.305000 28.000000 28.000000 
216.644000 32.490000 32.490000 
216.765000 28.000000 28.000000 
217.107000 32.340000 32.340000 
217.229000 28.000000 28.000000 
217.548000 32.380000 32.380000 
217.668000 28.000000 28.000000 
218.010000 32.340000 32.340000 
218.130000 28.000000 28.000000 
218.467000 32.380000 32.380000 
218.587000 28.000000 28.000000 
218.909000 32.380000 32.380000 
219.030000 28.000000 28.000000 
219.368000 32.340000 32.340000 
219.489000 28.000000 28.000000 
219.828000 32.410000 32.410000 
219.942000 28.000000 28.000000 
220.266000 32.290000 32.290000 
220.387000 28.000000 28.000000 
220.728000 32.360000 32.360000 
220.849000 28.000000 28.000000 
221.188000 32.430000 32.430000 
221.308000 28.000000 28.000000 
221.649000 32.340000 32.340000 
221.772000 28.000000 28.000000 
222.090000 32.300000 32.300000 
222.211000 28.000000 28.000000 
222.551000 32.290000 32.290000 
222.672000 28.000000 28.000000 
222.991000 32.290000 32.290000 
223.112000 28.000000 28.000000 
223.443000 32.270000 32.270000 
223.564000 28.000000 28.000000 
223.902000 32.230000 32.230000 
224.022000 28.000000 28.000000 
224.362000 32.250000 32.250000 
224.483000 28.000000 28.000000 
224.803000 32.200000 32.200000 
224.923000 28.000000 28.000000 
225.263000 32.310000 32.310000 
225.383000 28.000000 28.000000 
225.723000 32.190000 32.190000 
225.843000 28.000000 28.000000 
226.182000 32.270000 32.270000 
226.302000 28.000000 28.000000 
226.621000 32.230000 32.230000 
226.741000 28.000000 28.000000 
227.082000 32.240000 32.240000 
227.202000 28.000000 28.000000 
227.541000 32.240000 32.240000 
227.662000 28.000000 28.000000 
227.979000 32.200000 32.200000 
228.102000 28.000000 28.000000 
228.441000 32.140000 32.140000 
228.563000 28.000000 28.000000 
228.903000 32.190000 32.190000 
229.024000 28.000000 28.000000 
229.343000 32.110000 32.110000 
229.464000 28.000000 28.000000 
229.806000 32.130000 32.130000 
229.928000 28.000000 28.000000 
230.247000 32.130000 32.130000 
230.368000 28.000000 28.000000 
230.708000 32.160000 32.160000 
230.828000 28.000000 28.000000 
231.166000 32.180000 32.180000 
231.286000 28.000000 28.000000 
231.627000 32.140000 32.140000 
231.748000 28.000000 28.000000 
232.068000 32.130000 32.130000 
232.188000 28.000000 28.000000 
232.528000 32.090000 32.090000 
232.649000 28.000000 28.000000 
232.986000 32.000000 32.000000 
233.108000 28.000000 28.000000 
233.427000 32.130000 32.130000 
233.548000 28.000000 28.000000 
233.890000 32.090000 32.090000 
234.010000 28.000000 28.000000 
234.329000 32.120000 32.120000 
234.449000 28.000000 28.000000 
234.787000 32.090000 32.090000 
234.897000 28.000000 28.000000 
235.259000 32.030000 32.030000 
235.380000 28.000000 28.000000 
235.697000 32.020000 32.020000 
235.818000 28.000000 28.000000 
236.158000 31.980000 31.980000 
236.279000 28.000000 28.000000 
236.617000 32.050000 32.050000 
236.737000 28.000000 28.000000 
237.061000 31.980000 31.980000 
237.182000 28.000000 28.000000 
237.521000 31.950000 31.950000 
237.641000 28.000000 28.000000 
237.960000 32.010000 32.010000 
238.067000 28.000000 28.000000 
238.432000 31.950000 31.950000 
238.552000 28.000000 28.000000 
238.872000 32.020000 32.020000 
238.992000 28.000000 28.000000 
239.331000 31.960000 31.960000 
239.451000 28.000000 28.000000 
239.791000 31.940000 31.940000 
239.911000 28.000000 28.000000 
240.232000 31.890000 31.890000 
240.353000 28.000000 28.000000 
240.692000 31.950000 31.950000 
240.813000 28.000000 28.000000 
241.152000 31.880000 31.880000 
241.272000 28.000000 28.000000 
241.609000 31.950000 31.950000 
241.730000 28.000000 28.000000 
242.048000 31.910000 31.910000 
242.169000 28.000000 28.000000 
242.510000 31.840000 31.840000 
242.630000 28.000000 28.000000 
242.969000 31.980000 31.980000 
243.090000 28.000000 28.000000 
243.410000 31.930000 31.930000 
243.531000 28.000000 28.000000 
243.869000 31.910000 31.910000 
243.981000 28.000000 28.000000 
244.325000 31.820000 31.820000 
244.446000 28.000000 28.000000 
244.784000 31.890000 31.890000 
244.905000 28.000000 28.000000 
245.224000 31.800000 31.800000 
245.345000 28.000000 28.000000 
245.685000 31.820000 31.820000 
245.805000 28.000000 28.000000 
246.125000 31.800000 31.800000 
246.247000 28.000000 28.000000 
246.587000 31.870000 31.870000 
246.708000 28.000000 28.000000 
247.047000 31.770000 31.770000 
247.167000 28.000000 28.000000 
247.507000 31.770000 31.770000 
247.627000 28.000000 28.000000 
247.944000 31.760000 31.760000 
248.064000 28.000000 28.000000 
248.402000 31.800000 31.800000 
248.523000 28.000000 28.000000 
248.860000 31.890000 31.890000 
248.980000 28.000000 28.000000 
249.315000 31.820000 31.820000 
249.436000 28.000000 28.000000 
249.777000 31.800000 31.800000 
249.899000 28.000000 28.000000 
250.216000 31.800000 31.800000 
250.336000 28.000000 28.000000 
250.676000 31.800000 31.800000 
250.798000 28.000000 28.000000 
251.133000 31.750000 31.750000 
251.253000 28.000000 28.000000 
251.573000 31.660000 31.660000 
251.693000 28.000000 28.000000 
252.033000 31.760000 31.760000 
252.154000 28.000000 28.000000 
252.494000 31.750000 31.750000 
252.614000 28.000000 28.000000 
252.932000 31.750000 31.750000 
253.052000 28.000000 28.000000 
253.391000 31.730000 31.730000 
253.511000 28.000000 28.000000 
253.850000 31.730000 31.730000 
253.970000 28.000000 28.000000 
254.310000 31.650000 31.650000 
254.431000 28.000000 28.000000 
254.750000 31.730000 31.730000 
254.871000 28.000000 28.000000 
255.212000 31.620000 31.620000 
255.332000 28.000000 28.000000 
255.670000 31.660000 31.660000 
255.790000 28.000000 28.000000 
256.110000 31.730000 31.730000 
256.219000 28.000000 28.000000 
256.566000 31.660000 31.660000 
256.686000 28.000000 28.000000 
257.027000 31.730000 31.730000 
257.147000 28.000000 28.000000 
257.487000 31.620000 31.620000 
257.607000 28.000000 28.000000 
257.927000 31.650000 31.650000 
258.047000 28.000000 28.000000 
258.386000 31.620000 31.620000 
258.507000 28.000000 28.000000 
258.848000 31.640000 31.640000 
258.969000 28.000000 28.000000 
259.290000 31.580000 31.580000 
259.411000 28.000000 28.000000 
259.749000 31.570000 31.570000 
259.870000 28.000000 28.000000 
260.190000 31.620000 31.620000 
260.312000 28.000000 28.000000 
260.652000 31.570000 31.570000 
260.772000 28.000000 28.000000 
261.114000 31.550000 31.550000 
261.234000 28.000000 28.000000 
261.574000 31.550000 31.550000 
261.695000 28.000000 28.000000 
262.016000 31.550000 31.550000 
262.137000 28.000000 28.000000 
262.477000 31.590000 31.590000 
262.598000 28.000000 28.000000 
262.920000 31.550000 31.550000 
263.041000 28.000000 28.000000 
263.384000 31.550000 31.550000 
263.505000 28.000000 28.000000 
263.824000 31.580000 31.580000 
263.945000 28.000000 28.000000 
264.286000 31.550000 31.550000 
264.407000 28.000000 28.000000 
264.748000 31.550000 31.550000 
264.869000 28.000000 28.000000 
265.189000 31.510000 31.510000 
265.309000 28.000000 28.000000 
265.649000 31.480000 31.480000 
265.756000 28.000000 28.000000 
266.100000 31.480000 31.480000 
266.220000 28.000000 28.000000 
266.560000 31.520000 31.520000 
266.680000 28.000000 28.000000 
266.999000 31.490000 31.490000 
267.119000 28.000000 28.000000 
267.461000 31.490000 31.490000 
267.581000 28.000000 28.000000 
267.921000 31.450000 31.450000 
268.034000 28.000000 28.000000 
268.360000 31.420000 31.420000 
268.483000 28.000000 28.000000 
268.828000 31.450000 31.450000 
268.948000 28.000000 28.000000 
269.267000 31.440000 31.440000 
269.387000 28.000000 28.000000 
269.726000 31.460000 31.460000 
269.846000 28.000000 28.000000 
270.186000 31.400000 31.400000 
270.307000 28.000000 28.000000 
270.628000 31.420000 31.420000 
270.748000 28.000000 28.000000 
271.087000 31.370000 31.370000 
271.207000 28.000000 28.000000 
271.548000 31.370000 31.370000 
271.668000 28.000000 28.000000 
272.008000 31.420000 31.420000 
272.133000 28.000000 28.000000 
272.451000 31.490000 31.490000 
272.571000 28.000000 28.000000 
272.911000 31.420000 31.420000 
273.032000 28.000000 28.000000 
273.352000 31.420000 31.420000 
273.472000 28.000000 28.000000 
273.813000 31.270000 31.270000 
273.933000 28.000000 28.000000 
274.271000 31.400000 31.400000 
274.391000 28.000000 28.000000 
274.711000 31.390000 31.390000 
274.831000 28.000000 28.000000 
275.171000 31.390000 31.390000 
275.291000 28.000000 28.000000 
275.631000 31.410000 31.410000 
275.751000 28.000000 28.000000 
276.092000 31.310000 31.310000 
276.202000 28.000000 28.000000 
276.529000 31.360000 31.360000 
276.649000 28.000000 28.000000 
276.990000 31.340000 31.340000 
277.111000 28.000000 28.000000 
277.451000 31.310000 31.310000 
277.571000 28.000000 28.000000 
277.891000 31.270000 31.270000 
278.012000 28.000000 28.000000 
278.352000 31.280000 31.280000 
278.472000 28.000000 28.000000 
278.813000 31.280000 31.280000 
278.933000 28.000000 28.000000 
279.251000 31.290000 31.290000 
279.372000 28.000000 28.000000 
279.711000 31.280000 31.280000 
279.832000 28.000000 28.000000 
280.172000 31.270000 31.270000 
280.293000 28.000000 28.000000 
280.611000 31.210000 31.210000 
280.731000 28.000000 28.000000 
281.074000 31.210000 31.210000 
281.196000 28.000000 28.000000 
281.537000 31.260000 31.260000 
281.657000 28.000000 28.000000 
281.975000 31.260000 31.260000 
282.095000 28.000000 28.000000 
282.434000 31.230000 31.230000 
282.555000 28.000000 28.000000 
282.897000 31.260000 31.260000 
283.017000 28.000000 28.000000 
283.337000 31.270000 31.270000 
283.457000 28.000000 28.000000 
283.801000 31.290000 31.290000 
283.922000 28.000000 28.000000 
284.243000 31.210000 31.210000 
284.364000 28.000000 28.000000 
284.702000 31.190000 31.190000 
284.823000 28.000000 28.000000 
285.162000 31.200000 31.200000 
285.282000 28.000000 28.000000 
285.619000 31.060000 31.060000 
285.740000 28.000000 28.000000 
286.058000 31.200000 31.200000 
286.179000 28.000000 28.000000 
286.518000 31.120000 31.120000 
286.640000 28.000000 28.000000 
286.979000 31.130000 31.130000 
287.099000 28.000000 28.000000 
287.418000 31.130000 31.130000 
287.539000 28.000000 28.000000 
287.879000 31.110000 31.110000 
288.000000 28.000000 28.000000 
288.339000 31.110000 31.110000 
288.460000 28.000000 28.000000 
288.779000 31.090000 31.090000 
288.899000 28.000000 28.000000 
289.238000 31.020000 31.020000 
289.359000 28.000000 28.000000 
289.703000 31.080000 31.080000 
289.823000 28.000000 28.000000 
290.143000 31.050000 31.050000 
290.264000 28.000000 28.000000 
290.603000 31.050000 31.050000 
290.723000 28.000000 28.000000 
291.057000 31.110000 31.110000 
291.178000 28.000000 28.000000 
291.517000 31.100000 31.100000 
291.637000 28.000000 28.000000 
291.958000 31.050000 31.050000 
292.078000 28.000000 28.000000 
292.418000 31.020000 31.020000 
292.539000 28.000000 28.000000 
292.879000 31.020000 31.020000 
292.999000 28.000000 28.000000 
293.316000 31.040000 31.040000 
293.436000 28.000000 28.000000 
293.774000 30.950000 30.950000 
293.894000 28.000000 28.000000 
294.234000 31.020000 31.020000 
294.356000 28.000000 28.000000 
294.675000 30.970000 30.970000 
294.795000 28.000000 28.000000 
295.134000 30.970000 30.970000 
295.254000 28.000000 28.000000 
295.593000 30.970000 30.970000 
295.714000 28.000000 28.000000 
296.055000 30.990000 30.990000 
296.162000 28.000000 28.000000 
296.507000 30.970000 30.970000 
296.627000 28.000000 28.000000 
296.949000 30.950000 30.950000 
297.069000 28.000000 28.000000 
297.409000 30.930000 30.930000 
297.530000 28.000000 28.000000 
297.867000 30.900000 30.900000 
297.988000 28.000000 28.000000 
298.309000 30.970000 30.970000 
298.430000 28.000000 28.000000 
298.768000 30.920000 30.920000 
298.889000 28.000000 28.000000 
299.230000 30.880000 30.880000 
299.351000 28.000000 28.000000 
299.670000 30.920000 30.920000 
299.791000 28.000000 28.000000 
300.131000 30.860000 30.860000 
300.252000 28.000000 28.000000 
300.572000 30.820000 30.820000 
300.693000 28.000000 28.000000 
301.033000 30.810000 30.810000 
301.154000 28.000000 28.000000 
301.494000 30.870000 30.870000 
301.615000 28.000000 28.000000 
301.934000 30.880000 30.880000 
302.041000 28.000000 28.000000 
302.389000 30.750000 30.750000 
302.497000 28.000000 28.000000 
302.842000 30.820000 30.820000 
302.962000 28.000000 28.000000 
303.302000 30.730000 30.730000 
303.422000 28.000000 28.000000 
303.760000 30.810000 30.810000 
303.880000 28.000000 28.000000 
304.219000 30.860000 30.860000 
304.341000 28.000000 28.000000 
304.660000 30.770000 30.770000 
304.781000 28.000000 28.000000 
305.120000 30.770000 30.770000 
305.240000 28.000000 28.000000 
305.581000 30.900000 30.900000 
305.701000 28.000000 28.000000 
306.020000 30.750000 30.750000 
306.141000 28.000000 28.000000 
306.479000 30.770000 30.770000 
306.600000 28.000000 28.000000 
306.941000 30.730000 30.730000 
307.062000 28.000000 28.000000 
307.386000 30.740000 30.740000 
307.506000 28.000000 28.000000 
307.845000 30.730000 30.730000 
307.965000 28.000000 28.000000 
308.302000 30.790000 30.790000 
308.422000 28.000000 28.000000 
308.742000 30.640000 30.640000 
308.862000 28.000000 28.000000 
309.201000 30.690000 30.690000 
309.321000 28.000000 28.000000 
309.660000 30.730000 30.730000 
309.780000 28.000000 28.000000 
310.121000 30.730000 30.730000 
310.228000 28.000000 28.000000 
310.552000 30.730000 30.730000 
310.660000 28.000000 28.000000 
311.025000 30.680000 30.680000 
311.145000 28.000000 28.000000 
311.465000 30.640000 30.640000 
311.586000 28.000000 28.000000 
311.931000 30.740000 30.740000 
312.051000 28.000000 28.000000 
312.370000 30.640000 30.640000 
312.477000 28.000000 28.000000 
312.825000 30.620000 30.620000 
312.945000 28.000000 28.000000 
313.285000 30.640000 30.640000 
313.406000 28.000000 28.000000 
313.743000 30.660000 30.660000 
313.863000 28.000000 28.000000 
314.189000 30.590000 30.590000 
314.309000 28.000000 28.000000 
314.649000 30.630000 30.630000 
314.771000 28.000000 28.000000 
315.091000 30.620000 30.620000 
315.211000 28.000000 28.000000 
315.551000 30.610000 30.610000 
315.672000 28.000000 28.000000 
316.017000 30.680000 30.680000 
316.124000 28.000000 28.000000 
316.464000 30.630000 30.630000 
316.584000 28.000000 28.000000 
316.905000 30.590000 30.590000 
317.026000 28.000000 28.000000 
317.366000 30.570000 30.570000 
317.487000 28.000000 28.000000 
317.830000 30.620000 30.620000 
317.950000 28.000000 28.000000 
318.271000 30.630000 30.630000 
318.391000 28.000000 28.000000 
318.733000 30.570000 30.570000 
318.855000 28.000000 28.000000 
319.174000 30.550000 30.550000 
319.294000 28.000000 28.000000 
319.633000 30.570000 30.570000 
319.753000 28.000000 28.000000 
320.096000 30.560000 30.560000 
320.216000 28.000000 28.000000 
320.535000 30.590000 30.590000 
320.642000 28.000000 28.000000 
321.006000 30.500000 30.500000 
321.127000 28.000000 28.000000 
321.446000 30.500000 30.500000 
321.566000 28.000000 28.000000 
321.906000 30.520000 30.520000 
322.026000 28.000000 28.000000 
322.365000 30.610000 30.610000 
322.487000 28.000000 28.000000 
322.806000 30.480000 30.480000 
322.927000 28.000000 28.000000 
323.267000 30.450000 30.450000 
323.387000 28.000000 28.000000 
323.727000 30.450000 30.450000 
323.847000 28.000000 28.000000 
324.187000 30.450000 30.450000 
324.309000 28.000000 28.000000 
324.630000 30.410000 30.410000 
324.750000 28.000000 28.000000 
325.092000 30.370000 30.370000 
325.214000 28.000000 28.000000 
325.532000 30.410000 30.410000 
325.653000 28.000000 28.000000 
326.000000 30.440000 30.440000 
326.120000 28.000000 28.000000 
326.439000 30.410000 30.410000 
326.559000 28.000000 28.000000 
326.898000 30.370000 30.370000 
327.018000 28.000000 28.000000 
327.358000 30.520000 30.520000 
327.479000 28.000000 28.000000 
327.797000 30.410000 30.410000 
327.917000 28.000000 28.000000 
328.255000 30.440000 30.440000 
328.375000 28.000000 28.000000 
328.717000 30.410000 30.410000 
328.837000 28.000000 28.000000 
329.174000 30.410000 30.410000 
329.295000 28.000000 28.000000 
329.613000 30.410000 30.410000 
329.734000 28.000000 28.000000 
330.078000 30.410000 30.410000 
330.199000 28.000000 28.000000 
330.518000 30.450000 30.450000 
330.640000 28.000000 28.000000 
330.981000 30.330000 30.330000 
331.101000 28.000000 28.000000 
331.440000 30.410000 30.410000 
331.560000 28.000000 28.000000 
331.879000 30.370000 30.370000 
331.999000 28.000000 28.000000 
332.339000 30.320000 30.320000 
332.459000 28.000000 28.000000 
332.799000 30.350000 30.350000 
332.920000 28.000000 28.000000 
333.240000 30.280000 30.280000 
333.360000 28.000000 28.000000 
333.698000 30.300000 30.300000 
333.818000 28.000000 28.000000 
334.157000 30.350000 30.350000 
334.278000 28.000000 28.000000 
334.614000 30.370000 30.370000 
334.734000 28.000000 28.000000 
335.055000 30.280000 30.280000 
335.176000 28.000000 28.000000 
335.513000 30.330000 30.330000 
335.634000 28.000000 28.000000 
335.972000 30.280000 30.280000 
336.092000 28.000000 28.000000 
336.431000 30.270000 30.270000 
336.551000 28.000000 28.000000 
336.871000 30.230000 30.230000 
336.991000 28.000000 28.000000 
337.332000 30.300000 30.300000 
337.452000 28.000000 28.000000 
337.791000 30.230000 30.230000 
337.912000 28.000000 28.000000 
338.252000 30.190000 30.190000 
338.373000 28.000000 28.000000 
338.693000 30.230000 30.230000 
338.813000 28.000000 28.000000 
339.153000 30.230000 30.230000 
339.273000 28.000000 28.000000 
339.595000 30.210000 30.210000 
339.715000 28.000000 28.000000 
340.053000 30.210000 30.210000 
340.175000 28.000000 28.000000 
340.507000 30.160000 30.160000 
340.627000 28.000000 28.000000 
340.967000 30.220000 30.220000 
341.087000 28.000000 28.000000 
341.410000 30.230000 30.230000 
341.531000 28.000000 28.000000 
341.870000 30.200000 30.200000 
341.992000 28.000000 28.000000 
342.331000 30.160000 30.160000 
342.452000 28.000000 28.000000 
342.772000 30.200000 30.200000 
342.892000 28.000000 28.000000 
343.221000 30.190000 30.190000 
343.341000 28.000000 28.000000 
343.680000 30.150000 30.150000 
343.801000 28.000000 28.000000 
344.141000 30.150000 30.150000 
344.262000 28.000000 28.000000 
344.598000 30.150000 30.150000 
344.719000 28.000000 28.000000 
345.038000 30.150000 30.150000 
345.158000 28.000000 28.000000 
345.499000 30.140000 30.140000 
345.620000 28.000000 28.000000 
345.961000 30.030000 30.030000 
346.083000 28.000000 28.000000 
346.401000 30.090000 30.090000 
346.522000 28.000000 28.000000 
346.861000 30.160000 30.160000 
346.982000 28.000000 28.000000 
347.323000 30.100000 30.100000 
347.443000 28.000000 28.000000 
347.763000 30.090000 30.090000 
347.883000 28.000000 28.000000 
348.225000 30.080000 30.080000 
348.346000 28.000000 28.000000 
348.665000 30.080000 30.080000 
348.787000 28.000000 28.000000 
349.128000 30.080000 30.080000 
349.249000 28.000000 28.000000 
349.591000 30.100000 30.100000 
349.711000 28.000000 28.000000 
350.029000 30.030000 30.030000 
350.150000 28.000000 28.000000 
350.490000 30.060000 30.060000 
350.611000 28.000000 28.000000 
350.948000 30.050000 30.050000 
351.070000 28.000000 28.000000 
351.388000 30.030000 30.030000 
351.508000 28.000000 28.000000 
351.851000 30.040000 30.040000 
351.973000 28.000000 28.000000 
352.314000 29.960000 29.960000 
352.434000 28.000000 28.000000 
352.752000 30.020000 30.020000 
352.872000 28.000000 28.000000 
353.212000 30.040000 30.040000 
353.332000 28.000000 28.000000 
353.672000 29.960000 29.960000 
353.792000 28.000000 28.000000 
354.112000 30.040000 30.040000 
354.232000 28.000000 28.000000 
354.573000 29.960000 29.960000 
354.694000 28.000000 28.000000 
355.028000 29.990000 29.990000 
355.141000 28.000000 28.000000 
355.487000 29.880000 29.880000 
355.608000 28.000000 28.000000 
355.926000 29.950000 29.950000 
356.046000 28.000000 28.000000 
356.386000 29.920000 29.920000 
356.507000 28.000000 28.000000 
356.845000 29.850000 29.850000 
356.965000 28.000000 28.000000 
357.302000 29.860000 29.860000 
357.422000 28.000000 28.000000 
357.742000 29.940000 29.940000 
357.862000 28.000000 28.000000 
358.203000 29.900000 29.900000 
358.323000 28.000000 28.000000 
358.665000 29.900000 29.900000 
358.785000 28.000000 28.000000 
359.105000 29.850000 29.850000 
359.225000 28.000000 28.000000 
359.565000 29.830000 29.830000 
359.686000 28.000000 28.000000 
360.026000 29.910000 29.910000 
360.147000 28.000000 28.000000 
360.466000 29.880000 29.880000 
360.586000 28.000000 28.000000 
360.927000 29.910000 29.910000 
361.048000 28.000000 28.000000 
361.387000 29.830000 29.830000 
361.507000 28.000000 28.000000 
361.826000 29.870000 29.870000 
361.947000 28.000000 28.000000 
362.288000 29.860000 29.860000 
362.408000 28.000000 28.000000 
362.748000 29.850000 29.850000 
362.868000 28.000000 28.000000 
363.188000 29.850000 29.850000 
363.308000 28.000000 28.000000 
363.646000 29.850000 29.850000 
363.767000 28.000000 28.000000 
364.107000 29.800000 29.800000 
364.227000 28.000000 28.000000 
364.567000 29.810000 29.810000 
364.675000 28.000000 28.000000 
364.999000 29.790000 29.790000 
365.119000 28.000000 28.000000 
365.457000 29.770000 29.770000 
365.578000 28.000000 28.000000 
365.919000 29.770000 29.770000 
366.040000 28.000000 28.000000 
366.380000 29.730000 29.730000 
366.500000 28.000000 28.000000 
366.819000 29.750000 29.750000 
366.939000 28.000000 28.000000 
367.279000 29.700000 29.700000 
367.400000 28.000000 28.000000 
367.739000 29.780000 29.780000 
367.859000 28.000000 28.000000 
368.182000 29.700000 29.700000 
368.303000 28.000000 28.000000 
368.643000 29.770000 29.770000 
368.764000 28.000000 28.000000 
369.084000 29.790000 29.790000 
369.205000 28.000000 28.000000 
369.542000 29.780000 29.780000 
369.663000 28.000000 28.000000 
370.005000 29.680000 29.680000 
370.126000 28.000000 28.000000 
370.465000 29.730000 29.730000 
370.585000 28.000000 28.000000 
370.904000 29.740000 29.740000 
371.025000 28.000000 28.000000 
371.367000 29.680000 29.680000 
371.487000 28.000000 28.000000 
371.808000 29.680000 29.680000 
371.929000 28.000000 28.000000 
372.266000 29.770000 29.770000 
372.386000 28.000000 28.000000 
372.727000 29.670000 29.670000 
372.847000 28.000000 28.000000 
373.164000 29.720000 29.720000 
373.285000 28.000000 28.000000 
373.624000 29.670000 29.670000 
373.744000 28.000000 28.000000 
374.083000 29.650000 29.650000 
374.203000 28.000000 28.000000 
374.545000 29.700000 29.700000 
374.668000 28.000000 28.000000 
374.987000 29.660000 29.660000 
375.107000 28.000000 28.000000 
375.447000 29.620000 29.620000 
375.567000 28.000000 28.000000 
375.891000 29.610000 29.610000 
376.013000 28.000000 28.000000 
376.352000 29.570000 29.570000 
376.473000 28.000000 28.000000 
376.812000 29.720000 29.720000 
376.933000 28.000000 28.000000 
377.254000 29.630000 29.630000 
377.373000 28.000000 28.000000 
377.714000 29.560000 29.560000 
377.835000 28.000000 28.000000 
378.159000 29.630000 29.630000 
378.279000 28.000000 28.000000 
378.620000 29.590000 29.590000 
378.741000 28.000000 28.000000 
379.081000 29.670000 29.670000 
379.194000 28.000000 28.000000 
379.520000 29.650000 29.650000 
379.640000 28.000000 28.000000 
379.980000 29.620000 29.620000 
380.100000 28.000000 28.000000 
380.440000 29.560000 29.560000 
380.560000 28.000000 28.000000 
380.895000 29.540000 29.540000 
381.015000 28.000000 28.000000 
381.334000 29.590000 29.590000 
381.455000 28.000000 28.000000 
381.795000 29.540000 29.540000 
381.916000 28.000000 28.000000 
382.259000 29.520000 29.520000 
382.379000 28.000000 28.000000 
382.698000 29.610000 29.610000 
382.819000 28.000000 28.000000 
383.157000 29.550000 29.550000 
383.279000 28.000000 28.000000 
383.617000 29.520000 29.520000 
383.739000 28.000000 28.000000 
384.059000 29.570000 29.570000 
384.179000 28.000000 28.000000 
384.519000 29.500000 29.500000 
384.640000 28.000000 28.000000 
384.978000 29.540000 29.540000 
385.099000 28.000000 28.000000 
385.421000 29.550000 29.550000 
385.542000 28.000000 28.000000 
385.882000 29.570000 29.570000 
386.003000 28.000000 28.000000 
386.344000 29.470000 29.470000 
386.465000 28.000000 28.000000 
386.784000 29.520000 29.520000 
386.905000 28.000000 28.000000 
387.244000 29.470000 29.470000 
387.364000 28.000000 28.000000 
387.705000 29.500000 29.500000 
387.825000 28.000000 28.000000 
388.145000 29.500000 29.500000 
388.265000 28.000000 28.000000 
388.605000 29.520000 29.520000 
388.725000 28.000000 28.000000 
389.063000 29.490000 29.490000 
389.184000 28.000000 28.000000 
389.503000 29.430000 29.430000 
389.624000 28.000000 28.000000 
389.965000 29.470000 29.470000 
390.085000 28.000000 28.000000 
390.427000 29.450000 29.450000 
390.547000 28.000000 28.000000 
390.867000 29.450000 29.450000 
390.988000 28.000000 28.000000 
391.328000 29.450000 29.450000 
391.448000 28.000000 28.000000 
391.767000 29.470000 29.470000 
391.888000 28.000000 28.000000 
392.229000 29.410000 29.410000 
392.349000 28.000000 28.000000 
392.689000 29.370000 29.370000 
392.809000 28.000000 28.000000 
393.146000 29.480000 29.480000 
393.267000 28.000000 28.000000 
393.585000 29.410000 29.410000 
393.705000 28.000000 28.000000 
394.044000 29.440000 29.440000 
394.164000 28.000000 28.000000 
394.504000 29.410000 29.410000 
394.624000 28.000000 28.000000 
394.945000 29.390000 29.390000 
395.068000 28.000000 28.000000 
395.405000 29.410000 29.410000 
395.525000 28.000000 28.000000 
395.857000 29.410000 29.410000 
395.977000 28.000000 28.000000 
396.316000 29.340000 29.340000 
396.437000 28.000000 28.000000 
396.767000 29.360000 29.360000 
396.887000 28.000000 28.000000 
397.229000 29.390000 29.390000 
397.350000 28.000000 28.000000 
