Time     Temperature!     Force
-29.307000 25.260000 25.260000 
-29.045000 25.320000 25.320000 
-28.777000 25.270000 25.270000 
-28.513000 25.300000 25.300000 
-28.249000 25.260000 25.260000 
-27.986000 25.270000 25.270000 
-27.734000 25.270000 25.270000 
-27.458000 25.280000 25.280000 
-27.187000 25.280000 25.280000 
-26.938000 25.220000 25.220000 
-26.681000 25.300000 25.300000 
-26.419000 25.300000 25.300000 
-26.149000 25.330000 25.330000 
-25.890000 25.280000 25.280000 
-25.627000 25.300000 25.300000 
-25.366000 25.240000 25.240000 
-25.099000 25.280000 25.280000 
-24.830000 25.330000 25.330000 
-24.564000 25.260000 25.260000 
-24.298000 25.350000 25.350000 
-24.038000 25.280000 25.280000 
-23.769000 25.270000 25.270000 
-23.522000 25.270000 25.270000 
-23.260000 25.300000 25.300000 
-22.984000 25.300000 25.300000 
-22.738000 25.300000 25.300000 
-22.453000 25.240000 25.240000 
-22.205000 25.280000 25.280000 
-21.944000 25.300000 25.300000 
-21.680000 25.260000 25.260000 
-21.417000 25.270000 25.270000 
-21.155000 25.280000 25.280000 
-20.893000 25.260000 25.260000 
-20.632000 25.340000 25.340000 
-20.369000 25.340000 25.340000 
-20.104000 25.320000 25.320000 
-19.826000 25.370000 25.370000 
-19.563000 25.330000 25.330000 
-19.309000 25.300000 25.300000 
-19.053000 25.270000 25.270000 
-18.776000 25.240000 25.240000 
-18.525000 25.300000 25.300000 
-18.255000 25.280000 25.280000 
-17.993000 25.280000 25.280000 
-17.728000 25.230000 25.230000 
-17.465000 25.280000 25.280000 
-17.212000 25.270000 25.270000 
-16.950000 25.260000 25.260000 
-16.680000 25.350000 25.350000 
-16.413000 25.220000 25.220000 
-16.157000 25.300000 25.300000 
-15.893000 25.220000 25.220000 
-15.632000 25.300000 25.300000 
-15.364000 25.240000 25.240000 
-15.101000 25.240000 25.240000 
-14.839000 25.300000 25.300000 
-14.580000 25.300000 25.300000 
-14.320000 25.300000 25.300000 
-14.059000 25.300000 25.300000 
-13.782000 25.260000 25.260000 
-13.522000 25.270000 25.270000 
-13.261000 25.260000 25.260000 
-12.990000 25.300000 25.300000 
-12.737000 25.220000 25.220000 
-12.470000 25.300000 25.300000 
-12.206000 25.240000 25.240000 
-11.949000 25.320000 25.320000 
-11.680000 25.300000 25.300000 
-11.413000 25.220000 25.220000 
-11.153000 25.320000 25.320000 
-10.891000 25.200000 25.200000 
-10.627000 25.230000 25.230000 
-10.365000 25.210000 25.210000 
-10.106000 25.280000 25.280000 
-9.847000 25.280000 25.280000 
-9.585000 25.340000 25.340000 
-9.308000 25.270000 25.270000 
-9.062000 25.240000 25.240000 
-8.791000 25.300000 25.300000 
-8.523000 25.280000 25.280000 
-8.267000 25.350000 25.350000 
-8.005000 25.320000 25.320000 
-7.740000 25.300000 25.300000 
-7.468000 25.300000 25.300000 
-7.209000 25.350000 25.350000 
-6.942000 25.270000 25.270000 
-6.696000 25.300000 25.300000 
-6.417000 25.320000 25.320000 
-6.158000 25.300000 25.300000 
-5.899000 25.280000 25.280000 
-5.634000 25.300000 25.300000 
-5.367000 25.300000 25.300000 
-5.114000 25.220000 25.220000 
-4.842000 25.300000 25.300000 
-4.571000 25.300000 25.300000 
-4.318000 25.380000 25.380000 
-4.059000 25.300000 25.300000 
-3.799000 25.300000 25.300000 
-3.528000 25.300000 25.300000 
-3.264000 25.300000 25.300000 
-2.998000 25.370000 25.370000 
-2.736000 25.240000 25.240000 
-2.472000 25.270000 25.270000 
-2.218000 25.320000 25.320000 
-1.953000 25.260000 25.260000 
-1.681000 25.300000 25.300000 
-1.418000 25.350000 25.350000 
-1.154000 25.220000 25.220000 
-0.893000 25.270000 25.270000 
-0.630000 25.280000 25.280000 
-0.373000 25.280000 25.280000 
-0.107000 25.270000 25.270000 
0.147000 25.220000 25.220000 
0.425000 25.240000 25.240000 
0.680000 25.350000 25.350000 
0.940000 25.300000 25.300000 
1.199000 25.220000 25.220000 
1.466000 25.280000 25.280000 
1.724000 25.300000 25.300000 
1.988000 25.320000 25.320000 
2.255000 25.210000 25.210000 
2.520000 25.300000 25.300000 
2.776000 25.240000 25.240000 
3.043000 25.320000 25.320000 
3.315000 25.300000 25.300000 
3.563000 25.270000 25.270000 
3.847000 25.220000 25.220000 
4.105000 25.330000 25.330000 
4.358000 25.320000 25.320000 
4.624000 25.300000 25.300000 
4.893000 25.300000 25.300000 
5.149000 25.300000 25.300000 
5.411000 25.280000 25.280000 
5.673000 25.320000 25.320000 
5.938000 25.270000 25.270000 
6.202000 25.320000 25.320000 
6.458000 25.300000 25.300000 
6.725000 25.300000 25.300000 
6.993000 25.280000 25.280000 
7.263000 25.240000 25.240000 
7.518000 25.320000 25.320000 
7.771000 25.320000 25.320000 
8.033000 25.320000 25.320000 
8.300000 25.280000 25.280000 
8.573000 25.300000 25.300000 
-51.157000 25.210000 25.210000 
-50.907000 25.270000 25.270000 
-50.644000 25.240000 25.240000 
-50.385000 25.330000 25.330000 
-50.112000 25.270000 25.270000 
-49.858000 25.240000 25.240000 
-49.579000 25.270000 25.270000 
-49.335000 25.320000 25.320000 
-49.063000 25.220000 25.220000 
-48.801000 25.300000 25.300000 
-48.548000 25.330000 25.330000 
-48.281000 25.230000 25.230000 
-48.022000 25.200000 25.200000 
-47.743000 25.240000 25.240000 
-47.482000 25.280000 25.280000 
-47.221000 25.240000 25.240000 
-46.955000 25.320000 25.320000 
-46.695000 25.260000 25.260000 
-46.430000 25.300000 25.300000 
-46.160000 25.220000 25.220000 
-45.911000 25.230000 25.230000 
-45.650000 25.270000 25.270000 
-45.389000 25.270000 25.270000 
-45.126000 25.200000 25.200000 
-44.849000 25.300000 25.300000 
-44.591000 25.230000 25.230000 
-44.330000 25.300000 25.300000 
-44.068000 25.320000 25.320000 
-43.792000 25.270000 25.270000 
-43.548000 25.270000 25.270000 
-43.271000 25.270000 25.270000 
-43.010000 25.240000 25.240000 
-42.748000 25.280000 25.280000 
-42.492000 25.270000 25.270000 
-42.225000 25.300000 25.300000 
-41.958000 25.300000 25.300000 
-41.697000 25.270000 25.270000 
-41.447000 25.210000 25.210000 
-41.167000 25.270000 25.270000 
-40.907000 25.230000 25.230000 
-40.641000 25.270000 25.270000 
-40.376000 25.230000 25.230000 
-40.124000 25.300000 25.300000 
-39.851000 25.240000 25.240000 
-39.605000 25.240000 25.240000 
-39.326000 25.410000 25.410000 
-39.061000 25.300000 25.300000 
-38.809000 25.280000 25.280000 
-38.545000 25.350000 25.350000 
-38.274000 25.260000 25.260000 
-38.011000 25.240000 25.240000 
-37.750000 25.240000 25.240000 
-37.488000 25.210000 25.210000 
-37.237000 25.230000 25.230000 
-36.959000 25.320000 25.320000 
-36.705000 25.240000 25.240000 
-36.441000 25.300000 25.300000 
-36.177000 25.320000 25.320000 
-35.904000 25.260000 25.260000 
-35.647000 25.230000 25.230000 
-35.393000 25.370000 25.370000 
-35.133000 25.240000 25.240000 
-34.854000 25.270000 25.270000 
-34.590000 25.370000 25.370000 
-34.339000 25.350000 25.350000 
-34.078000 25.320000 25.320000 
-33.798000 25.340000 25.340000 
-33.539000 25.270000 25.270000 
-33.283000 25.240000 25.240000 
-33.025000 25.240000 25.240000 
-32.752000 25.380000 25.380000 
-32.486000 25.230000 25.230000 
-32.239000 25.240000 25.240000 
-31.976000 25.170000 25.170000 
-31.713000 25.300000 25.300000 
-31.441000 25.330000 25.330000 
-31.173000 25.300000 25.300000 
-30.925000 25.260000 25.260000 
-30.664000 25.300000 25.300000 
-30.399000 25.240000 25.240000 
-30.136000 25.300000 25.300000 
-29.854000 25.230000 25.230000 
-29.600000 25.230000 25.230000 
-29.348000 25.320000 25.320000 
-29.084000 25.300000 25.300000 
-28.823000 25.320000 25.320000 
-28.540000 25.270000 25.270000 
-28.279000 25.260000 25.260000 
-28.025000 25.350000 25.350000 
-27.763000 25.330000 25.330000 
-27.501000 25.330000 25.330000 
-27.230000 25.210000 25.210000 
-26.966000 25.260000 25.260000 
-26.711000 25.300000 25.300000 
-26.451000 25.280000 25.280000 
-26.191000 25.270000 25.270000 
-25.915000 25.330000 25.330000 
-25.653000 25.300000 25.300000 
-25.400000 25.260000 25.260000 
-25.144000 25.260000 25.260000 
-24.857000 25.330000 25.330000 
-24.596000 25.230000 25.230000 
-24.343000 25.270000 25.270000 
-24.086000 25.320000 25.320000 
-23.806000 25.280000 25.280000 
-23.562000 25.220000 25.220000 
-23.283000 25.350000 25.350000 
-23.031000 25.240000 25.240000 
-22.759000 25.240000 25.240000 
-22.492000 25.300000 25.300000 
-22.244000 25.340000 25.340000 
-21.978000 25.230000 25.230000 
-21.723000 25.210000 25.210000 
-21.447000 25.280000 25.280000 
-21.193000 25.280000 25.280000 
-20.915000 25.280000 25.280000 
-20.660000 25.260000 25.260000 
-20.397000 25.240000 25.240000 
-20.142000 25.300000 25.300000 
-19.864000 25.300000 25.300000 
-19.612000 25.300000 25.300000 
-19.352000 25.280000 25.280000 
-19.076000 25.230000 25.230000 
-18.817000 25.300000 25.300000 
-18.558000 25.300000 25.300000 
-18.299000 25.300000 25.300000 
-18.024000 25.330000 25.330000 
-17.778000 25.270000 25.270000 
-17.505000 25.260000 25.260000 
-17.235000 25.280000 25.280000 
-16.972000 25.300000 25.300000 
-16.712000 25.300000 25.300000 
-16.445000 25.270000 25.270000 
-16.189000 25.340000 25.340000 
-15.928000 25.240000 25.240000 
-15.672000 25.340000 25.340000 
-15.394000 25.270000 25.270000 
-15.138000 25.210000 25.210000 
-14.878000 25.300000 25.300000 
-14.620000 25.300000 25.300000 
-14.357000 25.270000 25.270000 
-14.092000 25.350000 25.350000 
-13.813000 25.260000 25.260000 
-13.551000 25.330000 25.330000 
-13.296000 25.270000 25.270000 
-13.040000 25.260000 25.260000 
-12.767000 25.300000 25.300000 
-12.498000 25.220000 25.220000 
-12.253000 25.230000 25.230000 
-11.982000 25.260000 25.260000 
-11.722000 25.280000 25.280000 
-11.453000 25.300000 25.300000 
-11.186000 25.300000 25.300000 
-10.932000 25.230000 25.230000 
-10.669000 25.220000 25.220000 
-10.407000 25.350000 25.350000 
-10.150000 25.320000 25.320000 
-9.871000 25.300000 25.300000 
-9.613000 25.330000 25.330000 
-9.355000 25.320000 25.320000 
-9.099000 25.300000 25.300000 
-8.827000 25.260000 25.260000 
-8.564000 25.230000 25.230000 
-8.300000 25.240000 25.240000 
-8.032000 25.320000 25.320000 
-7.770000 25.330000 25.330000 
-7.513000 25.300000 25.300000 
-7.253000 25.320000 25.320000 
-6.988000 25.200000 25.200000 
-6.730000 25.390000 25.390000 
-6.451000 25.260000 25.260000 
-6.197000 25.260000 25.260000 
-5.938000 25.240000 25.240000 
-5.663000 25.270000 25.270000 
-5.400000 25.350000 25.350000 
-5.139000 25.260000 25.260000 
-4.879000 25.260000 25.260000 
-4.620000 25.300000 25.300000 
-4.356000 25.300000 25.300000 
-4.090000 25.380000 25.380000 
-3.826000 25.330000 25.330000 
-3.561000 25.230000 25.230000 
-3.294000 25.320000 25.320000 
-3.031000 25.270000 25.270000 
-2.779000 25.270000 25.270000 
-2.515000 25.370000 25.370000 
-2.253000 25.270000 25.270000 
-1.983000 25.260000 25.260000 
-1.726000 25.300000 25.300000 
-1.468000 25.350000 25.350000 
-1.192000 25.270000 25.270000 
-0.937000 25.240000 25.240000 
-0.672000 25.270000 25.270000 
-0.411000 25.260000 25.260000 
-0.142000 25.300000 25.300000 
0.117000 25.270000 25.270000 
0.384000 25.270000 25.270000 
0.635000 25.260000 25.260000 
0.908000 25.330000 25.330000 
1.172000 25.170000 25.170000 
1.440000 25.260000 25.260000 
1.694000 25.300000 25.300000 
1.950000 25.300000 25.300000 
2.223000 25.280000 25.280000 
2.484000 25.300000 25.300000 
2.747000 25.300000 25.300000 
3.006000 25.380000 25.380000 
3.271000 25.260000 25.260000 
3.528000 25.320000 25.320000 
3.795000 25.270000 25.270000 
4.058000 25.300000 25.300000 
4.331000 25.260000 25.260000 
4.582000 25.280000 25.280000 
4.842000 25.280000 25.280000 
5.117000 25.390000 25.390000 
5.376000 25.320000 25.320000 
5.637000 25.270000 25.270000 
5.900000 25.320000 25.320000 
6.162000 25.320000 25.320000 
6.428000 25.320000 25.320000 
6.691000 25.280000 25.280000 
6.957000 25.280000 25.280000 
7.218000 25.300000 25.300000 
7.474000 25.240000 25.240000 
7.735000 25.320000 25.320000 
8.009000 25.320000 25.320000 
8.275000 25.330000 25.330000 
8.531000 25.300000 25.300000 
8.790000 25.300000 25.300000 
-50.949000 25.270000 25.270000 
-50.689000 25.270000 25.270000 
-50.427000 25.300000 25.300000 
-50.163000 25.240000 25.240000 
-49.896000 25.230000 25.230000 
-49.617000 25.350000 25.350000 
-49.361000 25.280000 25.280000 
-49.100000 25.280000 25.280000 
-48.831000 25.270000 25.270000 
-48.583000 25.350000 25.350000 
-48.318000 25.270000 25.270000 
-48.060000 25.330000 25.330000 
-47.782000 25.280000 25.280000 
-47.517000 25.320000 25.320000 
-47.263000 25.370000 25.370000 
-46.999000 25.240000 25.240000 
-46.725000 25.280000 25.280000 
-46.468000 25.300000 25.300000 
-46.199000 25.340000 25.340000 
-45.948000 25.260000 25.260000 
-45.685000 25.280000 25.280000 
-45.412000 25.300000 25.300000 
-45.155000 25.320000 25.320000 
-44.898000 25.300000 25.300000 
-44.636000 25.270000 25.270000 
-44.369000 25.170000 25.170000 
-44.116000 25.280000 25.280000 
-43.839000 25.280000 25.280000 
-43.582000 25.320000 25.320000 
-43.314000 25.300000 25.300000 
-43.053000 25.330000 25.330000 
-42.795000 25.270000 25.270000 
-42.527000 25.270000 25.270000 
-42.267000 25.320000 25.320000 
-41.995000 25.300000 25.300000 
-41.729000 25.320000 25.320000 
-41.471000 25.260000 25.260000 
-41.201000 25.270000 25.270000 
-40.939000 25.300000 25.300000 
-40.680000 25.270000 25.270000 
-40.426000 25.330000 25.330000 
-40.166000 25.320000 25.320000 
-39.905000 25.370000 25.370000 
-39.632000 25.330000 25.330000 
-39.375000 25.320000 25.320000 
-39.115000 25.300000 25.300000 
-38.836000 25.330000 25.330000 
-38.573000 25.300000 25.300000 
-38.319000 25.350000 25.350000 
-38.050000 25.410000 25.410000 
-37.789000 25.300000 25.300000 
-37.523000 25.240000 25.240000 
-37.257000 25.330000 25.330000 
-36.993000 25.230000 25.230000 
-36.736000 25.330000 25.330000 
-36.485000 25.240000 25.240000 
-36.206000 25.320000 25.320000 
-35.951000 25.320000 25.320000 
-35.688000 25.380000 25.380000 
-35.426000 25.220000 25.220000 
-35.163000 25.280000 25.280000 
-34.907000 25.300000 25.300000 
-34.628000 25.300000 25.300000 
-34.371000 25.270000 25.270000 
-34.113000 25.210000 25.210000 
-33.849000 25.320000 25.320000 
-33.585000 25.240000 25.240000 
-33.331000 25.280000 25.280000 
-33.064000 25.270000 25.270000 
-32.796000 25.300000 25.300000 
-32.528000 25.270000 25.270000 
-32.271000 25.300000 25.300000 
-32.015000 25.300000 25.300000 
-31.735000 25.240000 25.240000 
-31.485000 25.260000 25.260000 
-31.221000 25.230000 25.230000 
-30.962000 25.270000 25.270000 
-30.691000 25.270000 25.270000 
-30.440000 25.320000 25.320000 
-30.156000 25.300000 25.300000 
-29.898000 25.260000 25.260000 
-29.648000 25.320000 25.320000 
-29.380000 25.240000 25.240000 
-29.109000 25.300000 25.300000 
-28.858000 25.280000 25.280000 
-28.586000 25.270000 25.270000 
-28.327000 25.350000 25.350000 
-28.063000 25.240000 25.240000 
-27.797000 25.300000 25.300000 
-27.534000 25.300000 25.300000 
-27.279000 25.330000 25.330000 
-27.019000 25.200000 25.200000 
-26.738000 25.270000 25.270000 
-26.479000 25.300000 25.300000 
-26.214000 25.280000 25.280000 
-25.961000 25.300000 25.300000 
-25.699000 25.380000 25.380000 
-25.439000 25.280000 25.280000 
-25.166000 25.300000 25.300000 
-24.903000 25.270000 25.270000 
-24.645000 25.300000 25.300000 
-24.385000 25.390000 25.390000 
-24.125000 25.350000 25.350000 
-23.847000 25.370000 25.370000 
-23.591000 25.330000 25.330000 
-23.333000 25.300000 25.300000 
-23.069000 25.260000 25.260000 
-22.795000 25.220000 25.220000 
-22.546000 25.320000 25.320000 
-22.284000 25.220000 25.220000 
-22.019000 25.320000 25.320000 
-21.745000 25.220000 25.220000 
-21.483000 25.300000 25.300000 
-21.227000 25.330000 25.330000 
-20.964000 25.300000 25.300000 
-20.692000 25.300000 25.300000 
-20.429000 25.260000 25.260000 
-20.184000 25.330000 25.330000 
-19.904000 25.340000 25.340000 
-19.645000 25.300000 25.300000 
-19.390000 25.270000 25.270000 
-19.111000 25.300000 25.300000 
-18.859000 25.300000 25.300000 
-18.595000 25.230000 25.230000 
-18.319000 25.280000 25.280000 
-18.077000 25.320000 25.320000 
-17.798000 25.370000 25.370000 
-17.539000 25.270000 25.270000 
-17.274000 25.300000 25.300000 
-17.013000 25.260000 25.260000 
-16.749000 25.270000 25.270000 
-16.490000 25.300000 25.300000 
-16.232000 25.270000 25.270000 
-15.965000 25.300000 25.300000 
-15.701000 25.260000 25.260000 
-15.441000 25.300000 25.300000 
-15.179000 25.260000 25.260000 
-14.916000 25.300000 25.300000 
-14.655000 25.320000 25.320000 
-14.391000 25.270000 25.270000 
-14.132000 25.260000 25.260000 
-13.859000 25.320000 25.320000 
-13.604000 25.300000 25.300000 
-13.340000 25.240000 25.240000 
-13.073000 25.300000 25.300000 
-12.805000 25.270000 25.270000 
-12.539000 25.170000 25.170000 
-12.285000 25.320000 25.320000 
-12.023000 25.300000 25.300000 
-11.748000 25.370000 25.370000 
-11.490000 25.320000 25.320000 
-11.236000 25.300000 25.300000 
-10.973000 25.270000 25.270000 
-10.695000 25.270000 25.270000 
-10.434000 25.260000 25.260000 
-10.174000 25.350000 25.350000 
-9.908000 25.270000 25.270000 
-9.649000 25.300000 25.300000 
-9.393000 25.240000 25.240000 
-9.138000 25.320000 25.320000 
-8.857000 25.340000 25.340000 
-8.590000 25.230000 25.230000 
-8.327000 25.300000 25.300000 
-8.064000 25.280000 25.280000 
-7.810000 25.280000 25.280000 
-7.550000 25.300000 25.300000 
-7.287000 25.300000 25.300000 
-7.025000 25.230000 25.230000 
-6.769000 25.280000 25.280000 
-6.504000 25.340000 25.340000 
-6.239000 25.370000 25.370000 
-5.971000 25.380000 25.380000 
-5.712000 25.320000 25.320000 
-5.452000 25.280000 25.280000 
-5.185000 25.320000 25.320000 
-4.905000 25.320000 25.320000 
-4.664000 25.320000 25.320000 
-4.385000 25.380000 25.380000 
-4.123000 25.280000 25.280000 
-3.868000 25.320000 25.320000 
-3.607000 25.220000 25.220000 
-3.347000 25.260000 25.260000 
-3.086000 25.330000 25.330000 
-2.808000 25.260000 25.260000 
-2.547000 25.240000 25.240000 
-2.293000 25.330000 25.330000 
-2.032000 25.320000 25.320000 
-1.768000 25.320000 25.320000 
-1.504000 25.320000 25.320000 
-1.232000 25.320000 25.320000 
-0.974000 25.330000 25.330000 
-0.713000 25.320000 25.320000 
-0.453000 25.260000 25.260000 
-0.184000 25.300000 25.300000 
0.078000 25.260000 25.260000 
0.337000 25.280000 25.280000 
0.606000 25.330000 25.330000 
0.868000 25.240000 25.240000 
1.120000 25.280000 25.280000 
1.387000 25.320000 25.320000 
1.656000 25.300000 25.300000 
1.918000 25.300000 25.300000 
2.174000 25.280000 25.280000 
2.454000 25.270000 25.270000 
2.716000 25.260000 25.260000 
2.973000 25.240000 25.240000 
3.236000 25.240000 25.240000 
3.492000 25.300000 25.300000 
3.761000 25.350000 25.350000 
4.028000 25.240000 25.240000 
4.288000 25.280000 25.280000 
4.541000 25.270000 25.270000 
4.819000 25.300000 25.300000 
5.083000 25.320000 25.320000 
5.337000 25.270000 25.270000 
5.596000 25.270000 25.270000 
5.862000 25.260000 25.260000 
6.123000 25.340000 25.340000 
6.399000 25.280000 25.280000 
6.660000 25.270000 25.270000 
6.923000 25.280000 25.280000 
7.178000 25.300000 25.300000 
7.438000 25.340000 25.340000 
7.705000 25.300000 25.300000 
7.962000 25.270000 25.270000 
8.225000 25.350000 25.350000 
8.498000 25.380000 25.380000 
8.761000 25.320000 25.320000 
-50.976000 25.330000 25.330000 
-50.719000 25.220000 25.220000 
-50.458000 25.320000 25.320000 
-50.199000 25.280000 25.280000 
-49.918000 25.340000 25.340000 
-49.660000 25.260000 25.260000 
-49.402000 25.220000 25.220000 
-49.147000 25.320000 25.320000 
-48.877000 25.370000 25.370000 
-48.602000 25.270000 25.270000 
-48.351000 25.280000 25.280000 
-48.086000 25.300000 25.300000 
-47.824000 25.350000 25.350000 
-47.557000 25.320000 25.320000 
-47.298000 25.280000 25.280000 
-47.035000 25.300000 25.300000 
-46.781000 25.330000 25.330000 
-46.517000 25.280000 25.280000 
-46.245000 25.300000 25.300000 
-45.978000 25.240000 25.240000 
-45.715000 25.280000 25.280000 
-45.452000 25.240000 25.240000 
-45.191000 25.330000 25.330000 
-44.932000 25.260000 25.260000 
-44.670000 25.300000 25.300000 
-44.394000 25.330000 25.330000 
-44.152000 25.340000 25.340000 
-43.874000 25.270000 25.270000 
-43.623000 25.260000 25.260000 
-43.343000 25.370000 25.370000 
-43.084000 25.300000 25.300000 
-42.818000 25.300000 25.300000 
-42.557000 25.280000 25.280000 
-42.292000 25.320000 25.320000 
-42.032000 25.320000 25.320000 
-41.784000 25.330000 25.330000 
-41.510000 25.280000 25.280000 
-41.238000 25.340000 25.340000 
-40.993000 25.210000 25.210000 
-40.730000 25.220000 25.220000 
-40.462000 25.220000 25.220000 
-40.204000 25.300000 25.300000 
-39.940000 25.270000 25.270000 
-39.660000 25.270000 25.270000 
-39.404000 25.300000 25.300000 
-39.146000 25.370000 25.370000 
-38.880000 25.300000 25.300000 
-38.618000 25.330000 25.330000 
-38.362000 25.340000 25.340000 
-38.088000 25.300000 25.300000 
-37.826000 25.280000 25.280000 
-37.573000 25.300000 25.300000 
-37.293000 25.300000 25.300000 
-37.039000 25.300000 25.300000 
-36.778000 25.330000 25.330000 
-36.522000 25.260000 25.260000 
-36.245000 25.320000 25.320000 
-35.980000 25.270000 25.270000 
-35.718000 25.300000 25.300000 
-35.459000 25.300000 25.300000 
-35.205000 25.320000 25.320000 
-34.944000 25.300000 25.300000 
-34.680000 25.280000 25.280000 
-34.405000 25.340000 25.340000 
-34.144000 25.330000 25.330000 
-33.881000 25.320000 25.320000 
-33.619000 25.300000 25.300000 
-33.356000 25.300000 25.300000 
-33.098000 25.370000 25.370000 
-32.832000 25.240000 25.240000 
-32.574000 25.270000 25.270000 
-32.313000 25.350000 25.350000 
-32.045000 25.330000 25.330000 
-31.775000 25.260000 25.260000 
-31.518000 25.300000 25.300000 
-31.259000 25.240000 25.240000 
-30.984000 25.330000 25.330000 
-30.721000 25.330000 25.330000 
-30.462000 25.240000 25.240000 
-30.206000 25.280000 25.280000 
-29.938000 25.300000 25.300000 
-29.673000 25.330000 25.330000 
-29.412000 25.300000 25.300000 
-29.147000 25.300000 25.300000 
-28.901000 25.270000 25.270000 
-28.618000 25.370000 25.370000 
-28.365000 25.320000 25.320000 
-28.107000 25.380000 25.380000 
-27.830000 25.340000 25.340000 
-27.580000 25.260000 25.260000 
-27.317000 25.230000 25.230000 
-27.053000 25.280000 25.280000 
-26.792000 25.270000 25.270000 
-26.517000 25.240000 25.240000 
-26.265000 25.280000 25.280000 
-26.001000 25.270000 25.270000 
-25.736000 25.280000 25.280000 
-25.463000 25.300000 25.300000 
-25.203000 25.260000 25.260000 
-24.941000 25.270000 25.270000 
-24.681000 25.350000 25.350000 
-24.415000 25.340000 25.340000 
-24.151000 25.270000 25.270000 
-23.895000 25.330000 25.330000 
-23.635000 25.240000 25.240000 
-23.372000 25.300000 25.300000 
-23.109000 25.350000 25.350000 
-22.827000 25.300000 25.300000 
-22.580000 25.210000 25.210000 
-22.319000 25.280000 25.280000 
-22.043000 25.260000 25.260000 
-21.796000 25.320000 25.320000 
-21.534000 25.240000 25.240000 
-21.252000 25.320000 25.320000 
-20.991000 25.270000 25.270000 
-20.730000 25.300000 25.300000 
-20.472000 25.260000 25.260000 
-20.210000 25.320000 25.320000 
-19.947000 25.300000 25.300000 
-19.676000 25.280000 25.280000 
-19.430000 25.300000 25.300000 
-19.163000 25.300000 25.300000 
-18.900000 25.330000 25.330000 
-18.625000 25.330000 25.330000 
-18.364000 25.270000 25.270000 
-18.110000 25.350000 25.350000 
-17.852000 25.240000 25.240000 
-17.586000 25.330000 25.330000 
-17.314000 25.340000 25.340000 
-17.054000 25.260000 25.260000 
-16.790000 25.220000 25.220000 
-16.526000 25.300000 25.300000 
-16.259000 25.300000 25.300000 
-15.993000 25.280000 25.280000 
-15.728000 25.260000 25.260000 
-15.478000 25.320000 25.320000 
-15.217000 25.320000 25.320000 
-14.956000 25.280000 25.280000 
-14.678000 25.300000 25.300000 
-14.420000 25.350000 25.350000 
-14.162000 25.300000 25.300000 
-13.897000 25.300000 25.300000 
-13.634000 25.320000 25.320000 
-13.372000 25.240000 25.240000 
-13.112000 25.320000 25.320000 
-12.836000 25.300000 25.300000 
-12.585000 25.380000 25.380000 
-12.326000 25.300000 25.300000 
-12.053000 25.260000 25.260000 
-11.799000 25.330000 25.330000 
-11.539000 25.340000 25.340000 
-11.266000 25.330000 25.330000 
-11.007000 25.320000 25.320000 
-10.752000 25.260000 25.260000 
-10.473000 25.280000 25.280000 
-10.218000 25.330000 25.330000 
-9.958000 25.260000 25.260000 
-9.684000 25.300000 25.300000 
-9.426000 25.230000 25.230000 
-9.170000 25.300000 25.300000 
-8.893000 25.300000 25.300000 
-8.636000 25.320000 25.320000 
-8.377000 25.300000 25.300000 
-8.119000 25.280000 25.280000 
-7.842000 25.300000 25.300000 
-7.593000 25.300000 25.300000 
-7.329000 25.300000 25.300000 
-7.053000 25.270000 25.270000 
-6.799000 25.300000 25.300000 
-6.539000 25.260000 25.260000 
-6.263000 25.330000 25.330000 
-6.006000 25.270000 25.270000 
-5.743000 25.320000 25.320000 
-5.488000 25.260000 25.260000 
-5.228000 25.350000 25.350000 
-4.948000 25.300000 25.300000 
-4.696000 25.370000 25.370000 
-4.432000 25.260000 25.260000 
-4.161000 25.320000 25.320000 
-3.900000 25.350000 25.350000 
-3.645000 25.300000 25.300000 
-3.387000 25.300000 25.300000 
-3.110000 25.330000 25.330000 
-2.852000 25.280000 25.280000 
-2.591000 25.300000 25.300000 
-2.333000 25.300000 25.300000 
-2.071000 25.260000 25.260000 
-1.797000 25.300000 25.300000 
-1.543000 25.240000 25.240000 
-1.263000 25.320000 25.320000 
-1.005000 25.330000 25.330000 
-0.745000 25.330000 25.330000 
-0.491000 25.240000 25.240000 
-0.214000 25.240000 25.240000 
0.035000 25.410000 25.410000 
0.297000 25.390000 25.390000 
0.573000 25.320000 25.320000 
0.819000 25.240000 25.240000 
1.097000 25.370000 25.370000 
